epoch,year,population,food,bushes,water,avg_generation,max_generation,avg_memory,avg_speed,avg_vision,avg_age,avg_hunger,avg_thirst,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
3373,169.29,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3374,169.34,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3375,169.39,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3376,169.44,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3377,169.49,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3378,169.54,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3379,169.59,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3380,169.64,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3381,169.69,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3382,169.74,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3383,169.79,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3384,169.84,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3385,169.89,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3386,169.94,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3387,169.99,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3388,170.04,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3389,170.09,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3390,170.14,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3391,170.19,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3392,170.24,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3393,170.29,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3394,170.34,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3395,170.39,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3396,170.44,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3397,170.49,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3398,170.54,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3399,170.59,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3400,170.64,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3401,170.69,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3402,170.74,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3403,170.79,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3404,170.84,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3405,170.89,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3406,170.94,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3407,170.99,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3408,171.04,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3409,171.09,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3410,171.14,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3411,171.19,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3412,171.24,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3413,171.29,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3414,171.34,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3415,171.40,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3416,171.45,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3417,171.50,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3418,171.55,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3419,171.60,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3420,171.65,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3421,171.70,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3422,171.75,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3423,171.80,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3424,171.85,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3425,171.90,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3426,171.95,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3427,172.00,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3428,172.05,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3429,172.10,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3430,172.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3431,172.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3432,172.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3433,172.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3434,172.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3435,172.41,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3436,172.46,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3437,172.51,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3438,172.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3439,172.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3440,172.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3441,172.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3442,172.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3443,172.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3444,172.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3445,172.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3446,172.96,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3447,173.01,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3448,173.06,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3449,173.11,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3450,173.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3451,173.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3452,173.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3453,173.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3454,173.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3455,173.41,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3456,173.46,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3457,173.51,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3458,173.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3459,173.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3460,173.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3461,173.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3462,173.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3463,173.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3464,173.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3465,173.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3466,173.96,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3467,174.01,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3468,174.06,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3469,174.11,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3470,174.16,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3471,174.21,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3472,174.26,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3473,174.31,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3474,174.36,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3475,174.41,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3476,174.46,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3477,174.51,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3478,174.56,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3479,174.61,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3480,174.66,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3481,174.71,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3482,174.76,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3483,174.81,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3484,174.86,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3485,174.91,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3486,174.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3487,175.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3488,175.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3489,175.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3490,175.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3491,175.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3492,175.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3493,175.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3494,175.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3495,175.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3496,175.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3497,175.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3498,175.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3499,175.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3500,175.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3501,175.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3502,175.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3503,175.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3504,175.87,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3505,175.92,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3506,175.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3507,176.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3508,176.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3509,176.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3510,176.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3511,176.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3512,176.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3513,176.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3514,176.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3515,176.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3516,176.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3517,176.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3518,176.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3519,176.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3520,176.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3521,176.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3522,176.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3523,176.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3524,176.87,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3525,176.92,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3526,176.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3527,177.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3528,177.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3529,177.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3530,177.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3531,177.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3532,177.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3533,177.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3534,177.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3535,177.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3536,177.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3537,177.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3538,177.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3539,177.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3540,177.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3541,177.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3542,177.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3543,177.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3544,177.87,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3545,177.92,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3546,177.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3547,178.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3548,178.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3549,178.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3550,178.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3551,178.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3552,178.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3553,178.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3554,178.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3555,178.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3556,178.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3557,178.52,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3558,178.57,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3559,178.62,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3560,178.67,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3561,178.72,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3562,178.77,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3563,178.82,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3564,178.87,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3565,178.92,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3566,178.97,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3567,179.02,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3568,179.07,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3569,179.12,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3570,179.17,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3571,179.22,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3572,179.27,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3573,179.32,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3574,179.37,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3575,179.42,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3576,179.47,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3577,179.53,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3578,179.58,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3579,179.63,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3580,179.68,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3581,179.73,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3582,179.78,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3583,179.83,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3584,179.88,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
3585,179.93,0,0,0,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0
