epoch,year,population,food,bushes,water,avg_speed,avg_vision,avg_reproduction,avg_hunger,avg_thirst,max_generation,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
247,13.11,14,10,45,3,80.00,150.00,100.00,97.79,97.95,0,13.12,1.97,0,0,10,7,0,645
248,13.16,14,9,45,3,80.00,150.00,100.00,96.99,98.72,0,13.17,1.95,0,0,10,4,2,647
249,13.21,14,8,46,3,80.00,150.00,100.00,96.80,96.43,0,13.23,2.00,0,0,7,5,1,651
250,13.27,14,8,44,3,80.00,150.00,100.00,96.91,97.61,0,13.28,1.89,0,0,7,5,1,655
251,13.32,14,10,45,3,80.00,150.00,100.00,96.53,98.02,0,13.33,1.95,0,0,9,6,1,660
252,13.37,14,8,47,3,80.00,150.00,100.00,97.48,97.88,0,13.39,2.00,0,0,11,7,2,665
253,13.43,14,7,46,3,80.00,150.00,100.00,96.68,98.17,0,13.44,2.00,0,0,8,6,0,671
254,13.48,14,10,46,3,80.00,150.00,100.00,95.42,97.94,0,13.49,1.95,0,0,6,5,2,674
255,13.53,14,10,46,3,80.00,150.00,100.00,95.66,96.53,0,13.55,2.00,0,0,10,5,0,679
256,13.59,14,7,45,3,80.00,150.00,100.00,96.00,98.30,0,13.60,1.97,0,0,8,4,0,683
257,13.64,14,7,46,3,80.00,150.00,100.00,95.96,96.62,0,13.65,1.97,0,0,8,4,2,685
258,13.69,14,8,44,3,80.00,150.00,100.00,97.11,97.14,0,13.71,2.00,0,0,9,8,0,693
259,13.75,14,7,43,3,80.00,150.00,100.00,95.60,97.11,0,13.76,2.00,0,0,7,1,0,694
260,13.80,14,5,40,3,80.00,150.00,100.00,95.55,97.59,0,13.81,1.97,0,0,9,4,1,697
261,13.85,14,6,44,3,80.00,150.00,100.00,94.96,96.64,0,13.87,2.00,0,0,6,6,5,698
262,13.91,14,7,45,3,80.00,150.00,100.00,94.37,96.79,0,13.92,1.97,0,0,8,4,2,700
263,13.96,14,10,45,3,80.00,150.00,100.00,96.26,95.68,0,13.97,1.97,0,0,11,3,1,702
264,14.01,14,4,45,3,80.00,150.00,100.00,97.23,96.34,0,14.03,2.00,0,0,14,9,1,710
265,14.07,14,3,44,3,80.00,150.00,100.00,97.36,96.21,0,14.08,1.97,0,0,7,3,0,713
266,14.12,14,2,45,3,80.00,150.00,100.00,96.15,97.68,0,14.13,1.95,0,0,7,3,2,714
267,14.17,14,6,45,3,80.00,150.00,100.00,94.58,97.39,0,14.19,2.00,0,0,4,1,0,715
268,14.23,14,7,44,3,80.00,150.00,100.00,94.17,96.90,0,14.24,1.97,0,0,7,3,0,718
269,14.28,14,5,44,3,80.00,150.00,100.00,96.32,97.55,0,14.29,1.97,0,0,10,6,1,723
270,14.33,14,8,44,3,80.00,150.00,100.00,95.73,98.05,0,14.35,2.00,0,0,8,3,1,725
271,14.39,14,4,44,3,80.00,150.00,100.00,95.13,96.64,0,14.40,1.92,0,0,6,3,1,727
272,14.44,14,8,44,3,80.00,150.00,100.00,94.83,96.96,0,14.45,2.00,0,0,9,6,0,733
273,14.49,14,8,45,3,80.00,150.00,100.00,95.85,95.70,0,14.51,2.00,0,0,9,3,2,734
274,14.55,14,9,43,3,80.00,150.00,100.00,96.27,97.43,0,14.56,1.97,0,0,10,6,0,740
275,14.60,14,9,42,3,80.00,150.00,100.00,95.79,97.47,0,14.61,2.00,0,0,7,3,0,743
276,14.65,14,9,42,3,80.00,150.00,100.00,94.45,96.90,0,14.67,1.97,0,0,4,2,1,744
277,14.71,14,5,40,3,80.00,150.00,100.00,96.70,96.93,0,14.72,2.00,0,0,10,5,0,749
278,14.76,14,7,40,3,80.00,150.00,100.00,96.55,97.35,0,14.77,1.89,0,0,7,1,2,748
279,14.81,14,11,42,3,80.00,150.00,100.00,95.08,97.90,0,14.83,1.95,0,0,8,6,2,752
280,14.87,14,12,42,3,80.00,150.00,100.00,94.04,95.67,0,14.88,2.00,0,0,8,5,0,757
281,14.92,14,10,42,3,80.00,150.00,100.00,93.54,95.40,0,14.93,1.97,0,0,5,2,2,757
282,14.97,14,6,44,3,80.00,150.00,100.00,96.64,96.78,0,14.99,2.00,0,0,9,5,4,758
283,15.03,14,5,42,3,80.00,150.00,100.00,97.55,97.59,0,15.04,2.00,0,0,14,4,0,762
284,15.08,14,8,40,3,80.00,150.00,100.00,97.10,98.62,0,15.09,1.95,0,0,9,3,1,764
285,15.13,14,8,41,3,80.00,150.00,100.00,95.55,97.44,0,15.15,2.00,0,0,5,0,1,763
286,15.19,14,6,39,3,80.00,150.00,100.00,94.92,98.30,0,15.20,1.97,0,0,9,4,0,767
287,15.24,14,6,38,3,80.00,150.00,100.00,94.04,97.02,0,15.25,1.97,0,0,4,2,0,769
288,15.29,14,8,37,3,80.00,150.00,100.00,93.67,96.67,0,15.31,2.00,0,0,5,3,0,772
289,15.35,14,7,36,3,80.00,150.00,100.00,96.07,96.39,0,15.36,2.00,0,0,10,7,0,779
290,15.40,14,6,34,3,80.00,150.00,100.00,96.20,97.97,0,15.41,1.95,0,0,8,4,0,783
291,15.45,14,4,34,3,80.00,150.00,100.00,95.33,97.45,0,15.47,2.00,0,0,7,2,0,785
292,15.51,14,5,33,3,80.00,150.00,100.00,94.78,96.30,0,15.52,1.89,0,0,5,4,1,788
293,15.56,14,6,34,3,80.00,150.00,100.00,93.78,94.13,0,15.57,1.95,0,0,8,3,1,790
294,15.61,14,7,34,3,80.00,150.00,100.00,94.21,95.89,0,15.63,2.00,0,0,6,3,0,793
295,15.67,14,4,32,3,80.00,150.00,100.00,95.04,96.40,0,15.68,1.87,0,0,6,2,0,795
296,15.72,14,4,32,3,80.00,150.00,100.00,93.96,98.00,0,15.73,1.92,0,0,5,3,0,798
297,15.77,14,1,32,3,80.00,150.00,100.00,93.95,96.67,0,15.79,1.97,0,0,8,6,0,804
298,15.83,14,5,31,3,80.00,150.00,100.00,92.45,96.01,0,15.84,2.00,0,0,3,3,0,807
299,15.88,14,3,27,3,80.00,150.00,100.00,92.08,95.60,0,15.89,2.00,0,0,5,2,1,808
300,15.93,14,1,27,3,80.00,150.00,100.00,93.28,95.27,0,15.95,2.00,0,0,6,3,2,809
301,15.99,14,0,26,3,80.00,150.00,100.00,94.86,98.18,0,16.00,1.97,0,0,9,5,0,814
302,16.04,14,1,26,3,80.00,150.00,100.00,92.93,96.93,0,16.05,1.95,0,0,2,2,1,815
303,16.09,14,1,27,3,80.00,150.00,100.00,92.04,96.73,0,16.11,2.00,0,0,5,5,1,819
304,16.15,14,0,25,3,80.00,150.00,100.00,90.25,99.12,0,16.16,1.87,0,0,3,0,0,819
305,16.20,14,2,25,3,80.00,150.00,100.00,90.01,98.43,0,16.21,1.92,0,0,3,2,0,821
306,16.25,14,2,26,3,80.00,150.00,100.00,88.27,96.34,0,16.27,1.97,0,0,2,1,1,821
307,16.31,14,4,26,3,80.00,150.00,100.00,94.56,96.83,0,16.32,2.00,0,0,10,4,1,824
308,16.36,14,1,27,3,80.00,150.00,100.00,92.90,95.74,0,16.37,2.00,0,0,5,3,2,825
309,16.41,14,1,27,3,80.00,150.00,100.00,94.40,98.60,0,16.43,1.95,0,0,6,2,1,826
310,16.47,14,2,26,3,80.00,150.00,100.00,93.51,98.02,0,16.48,1.97,0,0,5,0,0,826
311,16.52,14,2,25,3,80.00,150.00,100.00,93.26,97.18,0,16.53,1.87,0,0,4,2,0,828
312,16.57,14,3,26,3,80.00,150.00,100.00,93.36,97.49,0,16.59,1.92,0,0,6,4,1,831
313,16.63,14,1,26,3,80.00,150.00,100.00,92.14,96.24,0,16.64,1.95,0,0,5,1,0,832
314,16.68,14,2,28,3,80.00,150.00,100.00,93.96,96.47,0,16.69,1.95,0,0,6,2,3,831
315,16.73,14,2,28,3,80.00,150.00,100.00,94.16,96.73,0,16.75,2.00,0,0,6,2,0,833
316,16.79,14,3,29,3,80.00,150.00,100.00,93.61,96.82,0,16.80,2.00,0,0,5,4,3,834
317,16.84,14,1,27,3,80.00,150.00,100.00,91.70,97.28,0,16.85,1.92,0,0,5,2,0,836
318,16.89,14,2,28,3,80.00,150.00,100.00,91.93,95.01,0,16.91,1.97,0,0,5,5,1,840
319,16.95,14,1,26,3,80.00,150.00,100.00,92.07,95.28,0,16.96,2.00,0,0,4,1,0,841
320,17.00,14,1,25,3,80.00,150.00,100.00,92.65,96.68,0,17.01,1.95,0,0,8,5,3,843
321,17.05,14,0,25,3,80.00,150.00,100.00,92.27,97.65,0,17.07,2.00,0,0,4,1,0,844
322,17.11,14,1,24,3,80.00,150.00,100.00,90.51,98.02,0,17.12,1.97,0,0,3,1,0,845
323,17.16,14,1,23,3,80.00,150.00,100.00,89.74,96.92,0,17.17,1.65,0,0,4,3,0,848
324,17.21,14,1,23,3,80.00,150.00,100.00,88.64,98.46,0,17.23,1.71,0,0,3,0,0,848
325,17.27,14,1,23,3,80.00,150.00,100.00,89.14,96.30,0,17.28,1.76,0,0,7,4,0,852
326,17.32,14,2,23,3,80.00,150.00,100.00,87.64,97.56,0,17.33,1.81,0,0,2,1,0,853
327,17.37,14,2,24,3,80.00,150.00,100.00,92.70,98.28,0,17.39,1.87,0,0,9,4,1,856
328,17.43,14,2,24,3,80.00,150.00,100.00,90.40,96.44,0,17.44,1.92,0,0,2,0,0,856
329,17.48,14,2,27,3,80.00,150.00,100.00,93.24,95.85,0,17.49,1.97,0,0,8,3,3,856
330,17.53,14,1,26,3,80.00,150.00,100.00,90.88,96.83,0,17.55,1.97,0,0,3,2,0,858
331,17.59,14,3,26,3,80.00,150.00,100.00,89.91,95.77,0,17.60,1.73,0,0,4,1,1,858
332,17.64,14,3,26,3,80.00,150.00,100.00,93.84,95.35,0,17.65,1.79,0,0,10,5,0,863
333,17.69,14,1,27,3,80.00,150.00,100.00,95.63,96.87,0,17.71,1.84,0,0,6,4,1,866
334,17.75,14,2,29,3,80.00,150.00,100.00,93.74,98.19,0,17.76,1.89,0,0,4,2,2,866
335,17.80,14,2,30,3,80.00,150.00,100.00,95.35,97.66,0,17.81,1.95,0,0,8,5,1,870
336,17.85,14,4,30,3,80.00,150.00,100.00,94.15,96.82,0,17.87,2.00,0,0,7,4,0,874
337,17.91,14,3,30,3,80.00,150.00,100.00,93.79,95.98,0,17.92,1.97,0,0,6,4,1,877
338,17.96,14,1,28,3,80.00,150.00,100.00,94.14,96.80,0,17.97,1.92,0,0,10,6,0,883
339,18.01,14,1,29,3,80.00,150.00,100.00,93.53,98.56,0,18.03,1.97,0,0,4,3,1,885
340,18.07,14,3,29,3,80.00,150.00,100.00,92.68,98.02,0,18.08,2.00,0,0,4,3,1,887
341,18.12,14,3,29,3,80.00,150.00,100.00,91.93,96.50,0,18.13,1.87,0,0,6,2,1,888
342,18.17,14,2,29,3,80.00,150.00,100.00,91.16,97.71,0,18.19,1.92,0,0,6,2,0,890
343,18.23,14,1,30,3,80.00,150.00,100.00,91.08,97.25,0,18.24,1.97,0,0,5,2,1,891
344,18.28,14,1,29,3,80.00,150.00,100.00,89.67,97.24,0,18.29,2.00,0,0,4,3,0,894
345,18.33,14,0,28,3,80.00,150.00,100.00,90.35,98.68,0,18.35,1.97,0,0,5,1,0,895
346,18.39,14,1,26,3,80.00,150.00,100.00,91.14,97.84,0,18.40,1.97,0,0,10,6,0,901
347,18.44,14,3,27,3,80.00,150.00,100.00,89.53,98.53,0,18.45,1.89,0,0,7,5,2,904
348,18.49,14,3,27,3,80.00,150.00,100.00,88.59,98.21,0,18.51,1.95,0,0,8,3,0,907
349,18.55,14,1,29,3,80.00,150.00,100.00,87.63,97.92,0,18.56,2.00,0,0,6,3,2,908
350,18.60,14,2,29,3,80.00,150.00,100.00,86.43,95.13,0,18.61,1.92,0,0,6,4,1,911
351,18.65,14,2,30,3,80.00,150.00,100.00,88.69,97.63,0,18.67,1.97,0,0,6,5,1,915
352,18.71,14,1,27,3,80.00,150.00,100.00,87.57,99.12,0,18.72,1.95,0,0,5,1,0,916
353,18.76,14,1,27,3,80.00,150.00,100.00,87.14,98.53,0,18.77,2.00,0,0,7,5,0,921
354,18.81,14,2,24,3,80.00,150.00,100.00,85.29,97.78,0,18.83,1.95,0,0,5,3,0,924
355,18.87,14,3,25,3,80.00,150.00,100.00,85.14,96.78,0,18.88,2.00,0,0,6,3,1,926
356,18.92,14,1,24,3,80.00,150.00,100.00,87.77,98.32,0,18.93,1.95,0,0,6,2,0,928
357,18.97,14,0,24,3,80.00,150.00,100.00,86.86,98.09,0,18.99,2.00,0,0,6,4,0,932
358,19.03,14,1,23,3,80.00,150.00,100.00,85.88,97.70,0,19.04,1.68,0,0,6,2,2,932
359,19.08,14,3,23,3,80.00,150.00,100.00,84.49,97.24,0,19.09,1.73,0,0,3,2,0,934
360,19.13,14,0,24,3,80.00,150.00,100.00,86.83,97.18,0,19.15,1.79,0,0,6,3,1,936
361,19.19,14,0,25,3,80.00,150.00,100.00,85.35,97.96,0,19.20,1.84,0,0,5,1,1,936
362,19.24,14,1,25,3,80.00,150.00,100.00,82.85,98.74,0,19.25,1.89,0,0,3,1,0,937
363,19.29,14,0,26,3,80.00,150.00,100.00,82.72,98.47,0,19.31,1.95,0,0,7,4,1,940
364,19.35,14,0,26,3,80.00,150.00,100.00,83.42,98.14,0,19.36,2.00,0,0,5,3,0,943
365,19.40,14,4,27,3,80.00,150.00,100.00,81.15,98.04,0,19.41,1.95,0,0,1,1,2,942
366,19.45,14,2,27,3,80.00,150.00,100.00,84.01,98.05,0,19.47,2.00,0,0,10,5,0,947
367,19.51,14,2,25,3,80.00,150.00,100.00,83.75,98.17,0,19.52,1.92,0,0,4,1,1,947
368,19.56,14,1,25,3,80.00,150.00,100.00,83.09,98.72,0,19.57,1.97,0,0,8,4,0,951
369,19.61,14,0,25,3,80.00,150.00,100.00,82.36,98.36,0,19.63,1.95,0,0,6,2,1,952
370,19.67,14,0,25,3,80.00,150.00,100.00,80.01,98.04,0,19.68,2.00,0,0,1,0,0,952
371,19.72,14,0,25,3,80.00,150.00,100.00,79.46,99.61,0,19.73,1.97,0,0,6,4,1,955
372,19.77,14,1,23,3,80.00,150.00,100.00,77.50,98.19,0,19.79,2.00,0,0,4,2,0,957
373,19.83,14,2,22,3,80.00,150.00,100.00,77.67,98.26,0,19.84,1.95,0,0,8,2,0,959
374,19.88,14,2,23,3,80.00,150.00,100.00,77.71,98.06,0,19.89,2.00,0,0,9,8,1,966
375,19.93,14,0,23,3,80.00,150.00,100.00,76.39,98.17,0,19.95,1.95,0,0,6,3,1,968
376,19.99,14,0,23,3,80.00,150.00,100.00,74.10,97.50,0,20.00,2.00,0,0,1,1,0,969
377,20.04,14,0,22,3,80.00,150.00,100.00,72.29,99.13,0,20.05,2.00,0,0,2,1,0,970
378,20.09,14,3,21,3,80.00,150.00,100.00,71.20,98.38,0,20.11,1.97,0,0,3,1,0,971
379,20.15,14,2,21,3,80.00,150.00,100.00,70.20,97.03,0,20.16,1.95,0,0,4,2,1,972
380,20.20,14,2,23,3,80.00,150.00,100.00,72.35,98.51,0,20.21,2.00,0,0,9,5,2,975
381,20.25,14,2,22,3,80.00,150.00,100.00,70.50,98.46,0,20.27,1.84,0,0,5,2,0,977
382,20.31,13,1,23,3,80.00,150.00,100.00,74.04,97.35,0,20.32,1.89,0,1,2,0,1,924
383,20.36,12,1,24,3,80.00,150.00,100.00,79.19,96.23,0,20.37,1.95,0,1,3,2,1,868
384,20.41,12,2,24,3,80.00,150.00,100.00,78.57,96.66,0,20.43,2.00,0,0,4,1,0,869
385,20.47,12,3,22,3,80.00,150.00,100.00,78.54,97.70,0,20.48,1.95,0,0,6,3,0,872
386,20.52,12,3,22,3,80.00,150.00,100.00,77.51,97.21,0,20.53,2.00,0,0,5,3,0,875
387,20.57,12,2,21,3,80.00,150.00,100.00,75.81,96.49,0,20.59,2.00,0,0,5,2,1,876
388,20.63,11,2,23,3,80.00,150.00,100.00,80.79,95.09,0,20.64,2.00,0,1,2,2,3,822
389,20.68,11,1,22,3,80.00,150.00,100.00,82.48,94.41,0,20.69,1.84,0,0,7,3,0,825
390,20.73,11,1,23,3,80.00,150.00,100.00,84.56,94.17,0,20.75,1.89,0,0,10,5,1,829
391,20.79,11,1,23,3,80.00,150.00,100.00,82.76,97.13,0,20.80,1.95,0,0,3,1,0,830
392,20.84,11,0,25,3,80.00,150.00,100.00,81.66,97.78,0,20.85,2.00,0,0,5,3,2,831
393,20.89,11,3,25,3,80.00,150.00,100.00,80.27,97.20,0,20.91,1.89,0,0,4,2,1,832
394,20.95,10,4,25,3,80.00,150.00,100.00,89.15,96.52,0,20.96,1.95,0,1,5,1,0,783
395,21.00,10,6,26,3,80.00,150.00,100.00,89.13,96.31,0,21.01,2.00,0,0,5,1,1,783
396,21.05,10,5,27,3,80.00,150.00,100.00,89.43,98.36,0,21.07,1.92,0,0,7,1,3,781
397,21.11,10,4,27,3,80.00,150.00,100.00,89.49,97.27,0,21.12,1.97,0,0,7,5,0,786
398,21.16,10,6,28,3,80.00,150.00,100.00,89.37,97.71,0,21.17,1.97,0,0,6,5,2,789
399,21.21,10,5,29,3,80.00,150.00,100.00,88.09,98.73,0,21.23,1.95,0,0,4,1,2,788
400,21.27,10,4,29,3,80.00,150.00,100.00,88.90,97.40,0,21.28,2.00,0,0,6,3,0,791
401,21.32,10,5,28,3,80.00,150.00,100.00,87.80,95.85,0,21.33,1.95,0,0,3,3,0,794
402,21.37,10,6,28,3,80.00,150.00,100.00,86.91,96.49,0,21.39,2.00,0,0,4,2,0,796
403,21.43,10,5,27,3,80.00,150.00,100.00,87.77,95.81,0,21.44,1.95,0,0,8,4,1,799
404,21.48,9,5,28,3,80.00,150.00,100.00,97.17,95.36,0,21.49,2.00,0,1,4,3,1,733
405,21.53,9,6,27,3,80.00,150.00,100.00,96.44,96.84,0,21.55,1.95,0,0,5,1,0,734
406,21.59,9,5,27,3,80.00,150.00,100.00,97.04,97.23,0,21.60,2.00,0,0,6,2,0,736
407,21.64,9,5,26,3,80.00,150.00,100.00,96.95,96.84,0,21.65,1.92,0,0,5,2,0,738
408,21.69,9,5,27,3,80.00,150.00,100.00,95.67,96.33,0,21.71,1.97,0,0,3,1,1,738
409,21.75,9,6,27,3,80.00,150.00,100.00,96.93,96.52,0,21.76,1.87,0,0,6,6,1,743
410,21.80,9,5,27,3,80.00,150.00,100.00,96.82,97.26,0,21.81,1.92,0,0,6,3,0,746
411,21.85,9,5,28,3,80.00,150.00,100.00,95.58,95.60,0,21.87,1.97,0,0,4,3,1,748
412,21.91,9,5,27,3,80.00,150.00,100.00,93.85,95.87,0,21.92,1.97,0,0,2,1,0,749
413,21.96,9,6,28,3,80.00,150.00,100.00,95.11,96.13,0,21.97,1.81,0,0,5,3,2,750
414,22.01,9,7,28,3,80.00,150.00,100.00,97.16,95.85,0,22.03,1.87,0,0,6,1,0,751
415,22.07,9,5,29,3,80.00,150.00,100.00,97.84,98.39,0,22.08,1.92,0,0,7,4,1,754
416,22.12,9,4,29,3,80.00,150.00,100.00,97.44,96.99,0,22.13,1.97,0,0,7,3,0,757
417,22.17,9,3,28,3,80.00,150.00,100.00,97.09,94.65,0,22.19,2.00,0,0,6,3,0,760
418,22.23,9,6,27,3,80.00,150.00,100.00,96.39,93.93,0,22.24,1.92,0,0,3,0,1,759
419,22.28,9,5,27,3,80.00,150.00,100.00,94.93,95.41,0,22.29,1.97,0,0,3,1,0,760
420,22.33,9,6,29,3,80.00,150.00,100.00,97.13,96.31,0,22.35,2.00,0,0,7,4,3,761
421,22.39,9,7,28,3,80.00,150.00,100.00,96.59,96.65,0,22.40,1.84,0,0,4,2,0,763
422,22.44,9,5,30,3,80.00,150.00,100.00,96.41,96.10,0,22.45,1.89,0,0,6,4,2,765
423,22.49,9,5,30,3,80.00,150.00,100.00,95.23,97.69,0,22.51,1.95,0,0,5,2,0,767
424,22.55,9,4,33,3,80.00,150.00,100.00,97.46,96.58,0,22.56,2.00,0,0,7,2,3,766
425,22.60,9,7,32,3,80.00,150.00,100.00,98.22,98.09,0,22.61,1.97,0,0,9,4,0,770
426,22.65,9,2,30,3,80.00,150.00,100.00,97.42,96.98,0,22.67,1.95,0,0,5,4,1,773
427,22.71,9,2,31,3,80.00,150.00,100.00,96.88,96.37,0,22.72,2.00,0,0,6,2,1,774
428,22.76,9,1,31,3,80.00,150.00,100.00,96.65,95.05,0,22.77,1.95,0,0,6,0,1,773
429,22.81,9,3,32,3,80.00,150.00,100.00,96.55,97.93,0,22.83,2.00,0,0,5,1,1,773
430,22.87,9,2,34,3,80.00,150.00,100.00,98.35,98.37,0,22.88,1.97,0,0,10,3,4,772
431,22.92,9,5,33,3,80.00,150.00,100.00,98.07,97.67,0,22.93,1.95,0,0,11,4,0,776
432,22.97,9,4,34,3,80.00,150.00,100.00,97.31,97.13,0,22.99,2.00,0,0,6,5,1,780
433,23.03,9,2,34,3,80.00,150.00,100.00,97.14,97.19,0,23.04,2.00,0,0,6,4,1,783
434,23.08,9,3,32,3,80.00,150.00,100.00,96.85,97.81,0,23.09,1.95,0,0,5,1,1,783
435,23.13,9,2,32,3,80.00,150.00,100.00,95.40,96.93,0,23.15,2.00,0,0,3,2,0,785
436,23.19,9,4,31,3,80.00,150.00,100.00,96.48,96.70,0,23.20,2.00,0,0,7,5,1,789
437,23.24,9,4,30,3,80.00,150.00,100.00,97.18,98.56,0,23.25,1.84,0,0,7,5,1,793
438,23.29,9,2,31,3,80.00,150.00,100.00,97.34,97.59,0,23.31,1.89,0,0,8,6,1,798
439,23.34,9,2,31,3,80.00,150.00,100.00,96.73,95.93,0,23.36,1.95,0,0,4,2,0,800
440,23.40,9,4,31,3,80.00,150.00,100.00,96.38,97.78,0,23.41,2.00,0,0,5,4,0,804
441,23.45,9,4,33,3,80.00,150.00,100.00,97.75,98.34,0,23.47,2.00,0,0,10,3,3,804
442,23.50,9,7,32,3,80.00,150.00,100.00,98.00,97.56,0,23.52,1.84,0,0,9,3,0,807
443,23.56,9,6,32,3,80.00,150.00,100.00,96.78,98.41,0,23.57,1.89,0,0,6,2,0,809
444,23.61,9,3,32,3,80.00,150.00,100.00,98.21,96.87,0,23.63,1.95,0,0,9,5,0,814
445,23.66,9,4,32,3,80.00,150.00,100.00,96.69,98.19,0,23.68,2.00,0,0,4,2,0,816
446,23.72,9,2,33,3,80.00,150.00,100.00,96.50,96.64,0,23.73,2.00,0,0,7,4,2,818
447,23.77,9,2,33,3,80.00,150.00,100.00,95.31,96.87,0,23.79,1.92,0,0,6,5,1,822
448,23.82,9,3,33,3,80.00,150.00,100.00,94.10,96.01,0,23.84,1.97,0,0,5,3,0,825
449,23.88,9,3,32,3,80.00,150.00,100.00,98.45,95.38,0,23.89,1.95,0,0,7,4,0,829
450,23.93,9,3,32,3,80.00,150.00,100.00,97.81,98.90,0,23.95,2.00,0,0,6,4,0,833
451,23.98,9,5,30,3,80.00,150.00,100.00,97.44,98.28,0,24.00,1.95,0,0,7,4,0,837
452,24.04,9,6,32,3,80.00,150.00,100.00,97.25,97.78,0,24.05,2.00,0,0,9,4,2,839
453,24.09,9,5,31,3,80.00,150.00,100.00,97.17,97.76,0,24.11,1.89,0,0,5,2,0,841
454,24.14,9,4,32,3,80.00,150.00,100.00,97.31,97.96,0,24.16,1.95,0,0,8,4,1,844
455,24.20,9,5,32,3,80.00,150.00,100.00,95.69,96.52,0,24.21,2.00,0,0,3,1,0,845
456,24.25,9,6,32,3,80.00,150.00,100.00,94.82,97.53,0,24.27,1.95,0,0,3,1,1,845
457,24.30,9,6,32,3,80.00,150.00,100.00,95.88,96.40,0,24.32,2.00,0,0,8,6,0,851
458,24.36,9,7,29,3,80.00,150.00,100.00,95.98,96.70,0,24.37,1.95,0,0,6,2,0,853
459,24.41,9,3,30,3,80.00,150.00,100.00,96.42,95.67,0,24.43,2.00,0,0,7,5,1,857
460,24.46,9,3,28,3,80.00,150.00,100.00,95.56,94.61,0,24.48,1.95,0,0,5,1,0,858
461,24.52,9,4,28,3,80.00,150.00,100.00,95.46,95.73,0,24.53,2.00,0,0,3,0,0,858
462,24.57,9,4,25,3,80.00,150.00,100.00,94.43,96.39,0,24.59,1.92,0,0,3,0,0,858
463,24.62,9,3,26,3,80.00,150.00,100.00,97.65,94.89,0,24.64,1.97,0,0,9,6,1,863
464,24.68,9,1,25,3,80.00,150.00,100.00,96.59,96.52,0,24.69,2.00,0,0,6,4,0,867
465,24.73,9,1,25,3,80.00,150.00,100.00,94.69,95.48,0,24.75,2.00,0,0,3,1,1,867
466,24.78,9,1,25,3,80.00,150.00,100.00,95.68,93.38,0,24.80,2.00,0,0,4,0,1,866
467,24.84,9,0,24,3,80.00,150.00,100.00,95.98,92.13,0,24.85,2.00,0,0,6,4,0,870
468,24.89,9,1,21,3,80.00,150.00,100.00,96.10,92.61,0,24.91,1.95,0,0,8,6,1,875
469,24.94,9,1,22,3,80.00,150.00,100.00,93.88,95.76,0,24.96,2.00,0,0,1,1,1,875
470,25.00,9,0,23,3,80.00,150.00,100.00,94.33,97.90,0,25.01,1.97,0,0,8,4,2,877
471,25.05,9,1,25,3,80.00,150.00,100.00,96.49,97.60,0,25.07,2.00,0,0,4,2,3,876
472,25.10,9,2,24,3,80.00,150.00,100.00,96.06,98.18,0,25.12,1.95,0,0,8,6,0,882
473,25.16,9,1,25,3,80.00,150.00,100.00,95.30,95.99,0,25.17,2.00,0,0,4,2,1,883
474,25.21,9,2,28,3,80.00,150.00,100.00,96.88,94.90,0,25.23,1.97,0,0,6,4,4,883
475,25.26,9,3,28,3,80.00,150.00,100.00,95.68,96.93,0,25.28,2.00,0,0,5,3,1,885
476,25.32,9,3,27,3,80.00,150.00,100.00,95.48,95.16,0,25.33,1.89,0,0,5,2,0,887
477,25.37,9,1,28,3,80.00,150.00,100.00,94.93,96.15,0,25.39,1.95,0,0,6,3,1,889
478,25.42,9,0,29,3,80.00,150.00,100.00,95.68,95.45,0,25.44,2.00,0,0,4,4,1,892
479,25.48,9,2,26,3,80.00,150.00,100.00,94.08,93.10,0,25.49,1.79,0,0,4,1,0,893
480,25.53,9,1,26,3,80.00,150.00,100.00,96.24,96.01,0,25.55,1.84,0,0,6,3,0,896
481,25.58,9,2,26,3,80.00,150.00,100.00,97.86,98.95,0,25.60,1.89,0,0,11,4,0,900
482,25.64,9,2,27,3,80.00,150.00,100.00,98.01,97.13,0,25.65,1.95,0,0,7,1,1,900
483,25.69,9,1,29,3,80.00,150.00,100.00,98.03,97.27,0,25.71,2.00,0,0,7,4,2,902
484,25.74,9,1,27,3,80.00,150.00,100.00,96.97,96.83,0,25.76,2.00,0,0,4,1,0,903
485,25.80,9,2,27,3,80.00,150.00,100.00,96.73,97.66,0,25.81,1.79,0,0,7,3,1,905
486,25.85,9,1,29,3,80.00,150.00,100.00,97.65,96.49,0,25.87,1.84,0,0,6,3,2,906
487,25.90,9,1,29,3,80.00,150.00,100.00,96.79,97.63,0,25.92,1.89,0,0,6,3,0,909
488,25.96,9,0,30,3,80.00,150.00,100.00,97.31,96.40,0,25.97,1.95,0,0,8,5,1,913
489,26.01,9,0,31,3,80.00,150.00,100.00,97.34,99.07,0,26.03,2.00,0,0,7,4,1,916
490,26.06,9,1,29,3,80.00,150.00,100.00,97.58,98.40,0,26.08,1.95,0,0,8,3,0,919
491,26.12,9,4,30,3,80.00,150.00,100.00,96.94,97.39,0,26.13,2.00,0,0,6,5,1,923
492,26.17,9,4,29,3,80.00,150.00,100.00,96.36,97.99,0,26.19,1.92,0,0,5,2,0,925
493,26.22,9,3,30,3,80.00,150.00,100.00,95.87,96.15,0,26.24,1.97,0,0,6,4,1,928
494,26.28,9,4,30,3,80.00,150.00,100.00,96.87,96.30,0,26.29,1.89,0,0,8,6,1,933
