epoch,population,food,bushes,avg_speed,avg_vision,avg_reproduction,max_generation,oldest_age,births,deaths,food_eaten
435,26,0,15,189.90,197.40,164.38,25,80.50,2,1,4
436,27,4,15,189.85,197.55,163.24,26,81.50,2,1,5
437,30,2,15,189.71,198.08,164.00,26,82.52,3,0,8
438,32,2,15,190.12,196.62,162.18,26,83.53,2,0,4
439,32,3,15,190.68,196.11,161.77,26,84.53,1,1,7
440,32,2,15,191.15,196.82,160.50,26,85.55,1,1,6
441,32,0,15,191.77,196.50,159.45,26,86.57,1,1,4
442,31,4,15,192.18,196.22,159.11,26,87.58,0,1,3
443,32,1,15,192.21,197.49,157.94,26,88.58,2,1,8
444,31,1,15,191.68,197.05,158.67,26,89.58,0,1,3
445,31,2,15,191.12,198.18,159.88,26,90.60,1,1,6
446,31,3,15,191.12,198.18,159.88,26,91.62,0,0,4
447,32,2,15,191.74,197.64,160.21,26,92.62,2,1,5
448,30,3,15,194.06,197.49,157.65,26,93.62,1,3,6
449,28,1,15,193.69,197.40,157.83,26,94.63,0,2,4
450,25,3,15,194.76,197.22,156.57,26,71.70,0,3,5
451,27,1,15,195.21,198.14,155.13,26,72.70,3,1,6
452,27,3,15,195.82,198.06,154.61,26,73.70,1,1,4
453,26,2,15,196.44,196.22,153.96,26,74.72,1,2,4
454,27,2,15,196.08,197.08,153.91,26,75.73,1,0,7
455,27,2,15,196.82,199.81,153.65,26,76.73,2,2,5
456,29,1,15,196.98,199.49,153.73,26,77.73,2,0,7
457,29,5,15,196.98,199.49,153.73,26,78.77,0,0,3
458,27,2,15,196.77,198.69,155.18,26,79.78,0,2,9
459,28,3,15,198.75,196.06,150.38,26,80.80,2,1,2
460,29,5,15,199.76,194.54,149.97,27,81.80,2,1,6
461,31,1,15,201.48,191.61,146.62,28,82.82,3,1,8
462,31,2,15,201.52,190.50,147.00,28,83.83,1,1,3
463,32,4,15,201.93,189.91,145.95,29,84.83,1,0,4
464,32,3,15,202.12,189.46,145.58,29,85.83,1,1,6
465,32,2,15,202.43,188.47,145.21,29,86.85,2,2,4
466,33,0,15,201.74,188.29,144.54,30,87.85,2,1,10
467,34,3,15,201.81,188.69,144.97,30,88.85,1,0,2
468,33,2,15,201.17,187.75,144.47,30,89.87,2,3,6
469,33,1,15,201.82,186.42,142.54,31,68.73,2,2,5
470,31,5,15,202.06,186.06,142.91,31,69.73,0,2,1
471,30,3,15,202.77,185.36,141.33,31,70.75,1,2,9
472,29,3,15,202.88,185.99,141.41,31,71.77,1,2,6
473,29,2,15,202.60,183.79,141.84,31,72.77,1,1,6
474,28,3,15,202.07,183.81,142.59,31,73.78,0,1,5
475,28,1,15,201.98,181.82,142.91,31,74.78,1,1,6
476,27,4,15,201.15,180.21,141.12,31,63.28,1,2,3
477,26,4,15,201.13,179.80,141.74,31,64.28,0,1,6
478,33,1,15,202.56,180.12,130.80,35,42.93,10,3,7
479,32,3,15,201.52,179.26,131.87,35,43.93,1,2,4
480,34,1,15,201.61,178.33,131.70,35,44.97,2,0,8
481,33,2,15,202.28,177.41,131.11,35,45.97,0,1,2
482,34,2,15,202.80,177.78,131.00,36,46.97,1,0,5
483,32,1,15,201.19,176.88,134.78,36,47.98,3,5,9
484,32,4,15,201.19,176.88,134.78,36,49.00,0,0,2
485,54,0,15,208.20,187.42,106.14,54,50.03,23,1,7
486,53,1,15,208.37,187.94,105.27,54,51.18,0,1,4
487,92,0,15,205.65,209.31,89.48,62,33.23,43,4,7
488,125,1,15,217.22,205.49,83.01,74,34.67,36,3,2
489,182,0,15,233.22,230.61,75.02,96,35.47,80,23,9
490,236,0,15,276.52,220.47,72.41,165,37.60,126,72,8
491,281,0,15,265.69,209.73,72.65,165,39.73,132,87,11
492,282,0,15,262.18,234.77,72.20,186,41.87,117,116,6
493,311,0,15,287.68,203.04,72.06,191,44.00,169,140,15
494,237,0,15,291.13,176.07,74.14,191,12.18,43,117,7
495,167,0,15,292.98,163.70,74.89,191,14.32,84,154,12
496,136,0,15,292.82,140.18,73.33,194,14.57,28,59,8
497,207,0,15,303.57,103.12,71.22,236,14.52,151,80,8
498,259,0,15,313.62,77.24,70.76,238,12.33,94,42,7
499,235,0,15,303.93,84.67,71.73,241,14.47,122,146,9
500,256,0,15,303.47,129.92,73.66,254,16.60,119,98,8
501,243,0,15,312.86,116.76,74.02,272,18.73,103,116,8
502,272,0,15,312.54,95.53,67.93,320,10.17,146,117,8
503,296,0,15,307.56,109.67,66.96,320,12.30,128,104,8
504,221,0,15,303.31,109.55,68.82,320,14.43,49,124,7
505,312,0,15,325.34,109.11,68.52,331,9.80,242,151,11
506,351,0,15,329.74,117.76,67.96,332,9.52,93,54,7
507,274,0,15,346.28,143.60,69.26,371,11.40,149,226,10
508,231,0,15,366.75,159.85,71.18,371,13.53,60,103,7
509,190,0,15,392.53,236.66,71.82,382,10.43,101,142,10
510,185,0,15,394.28,255.25,68.36,382,12.57,59,64,8
511,171,0,15,358.22,212.87,69.37,382,14.57,87,101,7
512,390,0,15,346.60,170.50,68.41,412,14.72,290,71,9
513,405,0,15,362.62,176.05,69.57,421,16.85,105,90,11
514,472,0,15,343.74,161.60,69.06,459,11.32,341,274,13
515,461,0,15,336.73,154.45,69.20,459,13.45,92,103,7
