epoch,year,population,food,bushes,water,avg_speed,avg_vision,avg_reproduction,avg_hunger,avg_thirst,max_generation,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
488,25.98,15,248,228,3,80.00,150.00,200.00,99.29,99.32,0,25.99,11.95,0,0,36,24,0,5976
489,26.03,15,251,234,3,80.00,150.00,200.00,99.16,99.03,0,26.05,12.00,0,0,33,18,6,5988
490,26.09,15,241,231,3,80.00,150.00,200.00,98.72,98.54,0,26.10,11.97,0,0,26,16,0,6004
491,26.14,15,237,230,3,80.00,150.00,200.00,98.88,98.28,0,26.15,11.89,0,0,33,17,0,6021
492,26.19,15,238,232,3,80.00,150.00,200.00,99.13,99.08,0,26.21,11.95,0,0,32,14,2,6033
493,26.25,15,249,234,3,80.00,150.00,200.00,98.76,98.23,0,26.26,12.00,0,0,24,11,2,6042
494,26.30,15,251,235,3,80.00,150.00,200.00,98.73,98.44,0,26.31,11.97,0,0,30,8,2,6048
495,26.35,15,248,234,3,80.00,150.00,200.00,98.72,98.99,0,26.37,12.00,0,0,26,15,0,6063
496,26.41,15,248,235,3,80.00,150.00,200.00,99.13,99.18,0,26.42,11.92,0,0,31,22,2,6083
497,26.46,15,244,235,3,80.00,150.00,200.00,98.78,98.97,0,26.47,11.97,0,0,29,11,0,6094
498,26.51,15,244,236,3,80.00,150.00,200.00,99.12,98.77,0,26.53,11.97,0,0,30,15,2,6107
499,26.57,15,250,236,3,80.00,150.00,200.00,98.89,98.70,0,26.58,11.87,0,0,30,15,1,6121
500,26.62,15,255,236,3,80.00,150.00,200.00,98.90,99.29,0,26.63,11.92,0,0,27,16,0,6137
501,26.67,15,253,237,3,80.00,150.00,200.00,98.84,98.61,0,26.69,11.97,0,0,33,17,1,6153
502,26.73,15,250,240,3,80.00,150.00,200.00,98.42,98.19,0,26.74,11.97,0,0,25,11,4,6160
503,26.78,15,251,239,3,80.00,150.00,200.00,98.52,99.01,0,26.79,11.92,0,0,33,17,1,6176
504,26.83,15,252,241,3,80.00,150.00,200.00,98.84,99.01,0,26.85,11.97,0,0,35,16,2,6190
505,26.91,15,242,239,3,80.00,150.00,200.00,98.82,98.87,0,26.92,12.00,0,0,38,18,0,6208
506,26.97,15,252,239,3,80.00,150.00,200.00,99.31,98.66,0,26.98,11.89,0,0,41,21,2,6227
507,27.02,15,257,239,3,80.00,150.00,200.00,98.71,97.96,0,27.03,11.95,0,0,28,9,0,6236
508,27.07,15,255,240,3,80.00,150.00,200.00,98.71,99.07,0,27.09,12.00,0,0,29,18,1,6253
509,27.13,15,247,237,3,80.00,150.00,200.00,99.26,98.95,0,27.14,12.00,0,0,38,13,1,6265
510,27.18,15,243,237,3,80.00,150.00,200.00,99.21,98.67,0,27.19,11.92,0,0,30,15,1,6279
511,27.23,15,248,238,3,80.00,150.00,200.00,99.06,98.93,0,27.25,11.97,0,0,32,18,1,6296
512,27.29,15,243,237,3,80.00,150.00,200.00,99.07,99.15,0,27.30,11.89,0,0,28,14,0,6310
513,27.34,15,253,238,3,80.00,150.00,200.00,98.71,98.68,0,27.35,11.95,0,0,29,15,1,6324
514,27.39,15,258,239,3,80.00,150.00,200.00,99.03,98.72,0,27.41,12.00,0,0,36,20,1,6343
515,27.45,15,259,237,3,80.00,150.00,200.00,98.84,98.08,0,27.46,11.81,0,0,27,15,0,6358
516,27.50,15,253,238,3,80.00,150.00,200.00,99.13,98.04,0,27.51,11.87,0,0,33,18,1,6375
517,27.55,15,256,238,3,80.00,150.00,200.00,98.97,98.26,0,27.57,11.92,0,0,31,13,0,6388
518,27.61,15,259,238,3,80.00,150.00,200.00,98.88,99.06,0,27.62,11.97,0,0,31,15,0,6403
519,27.66,15,251,238,3,80.00,150.00,200.00,98.88,98.70,0,27.67,12.00,0,0,31,13,1,6415
520,27.71,15,259,237,3,80.00,150.00,200.00,99.26,99.25,0,27.73,11.84,0,0,32,17,0,6432
521,27.77,15,255,239,3,80.00,150.00,200.00,99.24,99.23,0,27.78,11.89,0,0,31,12,2,6442
522,27.82,15,254,240,3,80.00,150.00,200.00,99.12,98.78,0,27.83,11.95,0,0,36,17,1,6458
523,27.87,15,254,240,3,80.00,150.00,200.00,98.53,97.93,0,27.89,12.00,0,0,26,15,0,6473
524,27.93,15,255,237,3,80.00,150.00,200.00,99.22,98.79,0,27.94,12.00,0,0,36,18,0,6491
525,27.98,15,259,237,3,80.00,150.00,200.00,98.87,98.08,0,27.99,12.00,0,0,25,8,2,6497
526,28.03,15,262,237,3,80.00,150.00,200.00,99.07,99.12,0,28.05,12.00,0,0,30,13,1,6509
527,28.09,15,262,236,3,80.00,150.00,200.00,99.03,99.00,0,28.10,11.95,0,0,31,15,1,6523
528,28.14,15,254,237,3,80.00,150.00,200.00,99.10,98.77,0,28.15,12.00,0,0,31,19,1,6541
529,28.19,15,254,238,3,80.00,150.00,200.00,98.90,98.23,0,28.21,11.95,0,0,28,14,3,6552
530,28.25,15,263,239,3,80.00,150.00,200.00,98.98,98.99,0,28.26,12.00,0,0,32,15,1,6566
531,28.30,15,265,238,3,80.00,150.00,200.00,98.82,98.76,0,28.31,12.00,0,0,28,13,1,6578
532,28.35,15,259,236,3,80.00,150.00,200.00,99.12,99.24,0,28.37,12.00,0,0,33,19,1,6596
533,28.41,15,253,235,3,80.00,150.00,200.00,98.72,98.98,0,28.42,11.89,0,0,30,12,1,6607
534,28.46,15,260,235,3,80.00,150.00,200.00,99.17,99.00,0,28.47,11.95,0,0,32,18,0,6625
535,28.51,15,245,236,3,80.00,150.00,200.00,99.12,98.96,0,28.52,11.97,0,0,28,12,1,6636
536,28.57,15,250,236,3,80.00,150.00,200.00,98.97,98.84,0,28.58,12.00,0,0,37,17,1,6652
537,28.62,15,248,234,3,80.00,150.00,200.00,98.67,99.03,0,28.63,11.97,0,0,28,18,0,6670
538,28.67,15,251,235,3,80.00,150.00,200.00,99.01,98.54,0,28.69,11.92,0,0,28,19,2,6687
539,28.73,15,251,237,3,80.00,150.00,200.00,99.28,98.74,0,28.74,11.97,0,0,35,23,2,6708
540,28.78,15,256,235,3,80.00,150.00,200.00,99.19,98.61,0,28.79,11.89,0,0,30,15,0,6723
541,28.83,15,261,236,3,80.00,150.00,200.00,98.80,98.23,0,28.85,11.95,0,0,28,13,1,6735
542,28.89,15,260,237,3,80.00,150.00,200.00,98.98,98.39,0,28.90,12.00,0,0,32,14,1,6748
543,28.94,15,252,239,3,80.00,150.00,200.00,97.97,98.40,0,28.95,11.92,0,0,35,19,3,6764
544,28.99,15,249,239,3,80.00,150.00,200.00,98.66,97.63,0,29.01,11.97,0,0,30,17,0,6781
545,29.05,15,253,241,3,80.00,150.00,200.00,99.26,99.09,0,29.06,12.00,0,0,35,16,3,6794
546,29.10,15,254,240,3,80.00,150.00,200.00,99.03,99.29,0,29.11,12.00,0,0,34,15,0,6809
547,29.15,15,251,242,3,80.00,150.00,200.00,99.07,98.53,0,29.17,11.97,0,0,30,19,3,6825
548,29.21,15,254,243,3,80.00,150.00,200.00,98.96,98.40,0,29.22,11.95,0,0,27,16,2,6839
549,29.26,15,259,245,3,80.00,150.00,200.00,97.33,98.82,0,29.27,12.00,0,0,37,19,2,6856
550,29.31,15,249,247,3,80.00,150.00,200.00,99.17,99.25,0,29.33,12.00,0,0,34,17,3,6870
551,29.37,15,253,250,3,80.00,150.00,200.00,99.25,98.87,0,29.38,11.84,0,0,36,17,5,6882
552,29.42,15,256,251,3,80.00,150.00,200.00,98.95,98.93,0,29.43,11.89,0,0,25,11,1,6892
553,29.47,15,262,253,3,80.00,150.00,200.00,99.16,98.98,0,29.49,11.95,0,0,33,20,2,6910
554,29.53,15,267,253,3,80.00,150.00,200.00,99.21,99.28,0,29.54,12.00,0,0,33,13,0,6923
555,29.58,15,268,251,3,80.00,150.00,200.00,98.88,99.20,0,29.59,11.89,0,0,29,18,1,6940
556,29.63,15,271,255,3,80.00,150.00,200.00,99.01,98.92,0,29.65,11.95,0,0,32,21,4,6957
557,29.69,15,278,256,3,80.00,150.00,200.00,99.15,99.24,0,29.70,12.00,0,0,29,14,1,6970
558,29.74,15,282,254,3,80.00,150.00,200.00,98.67,98.54,0,29.75,11.97,0,0,28,12,1,6981
559,29.79,15,286,253,3,80.00,150.00,200.00,98.99,99.15,0,29.81,11.92,0,0,39,24,1,7004
560,29.85,15,276,254,3,80.00,150.00,200.00,99.37,99.06,0,29.86,11.97,0,0,39,19,1,7022
561,29.90,15,271,256,3,80.00,150.00,200.00,99.34,99.25,0,29.91,11.92,0,0,37,20,3,7039
562,29.95,15,279,256,3,80.00,150.00,200.00,99.05,98.71,0,29.97,11.97,0,0,28,14,0,7053
563,30.01,0,290,255,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,15,22,11,0,0
564,30.06,0,335,255,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
565,30.11,0,365,254,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
566,30.17,0,391,254,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
567,30.22,0,422,252,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.84,0,0,0,0,0,0
568,30.27,0,453,252,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.89,0,0,0,0,0,0
569,30.32,0,478,252,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
570,30.38,0,509,252,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
571,30.43,0,537,250,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
572,30.48,0,558,250,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
573,30.54,0,581,249,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
574,30.59,0,604,249,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
575,30.64,0,630,248,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
576,30.70,0,652,247,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
577,30.75,0,672,246,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
578,30.80,0,678,244,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
579,30.86,0,689,244,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
580,30.91,0,694,241,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
581,30.96,0,696,239,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
582,31.02,0,696,238,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
583,31.07,0,696,237,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
584,31.12,0,690,234,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
585,31.18,0,684,233,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
586,31.23,0,681,232,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
587,31.28,0,682,232,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
588,31.34,0,680,231,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
589,31.39,0,674,231,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
590,31.44,0,666,229,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
591,31.50,0,662,227,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
592,31.55,0,660,226,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
593,31.60,0,658,226,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
594,31.66,0,651,224,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
595,31.71,0,647,223,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
596,31.76,0,643,221,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
597,31.82,0,636,220,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
598,31.87,0,636,218,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.87,0,0,0,0,0,0
599,31.92,0,635,218,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
600,31.98,0,632,218,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
601,32.03,0,622,216,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
602,32.08,0,623,215,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
603,32.14,0,621,214,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
604,32.19,0,615,214,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
605,32.24,0,607,213,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
606,32.30,0,603,212,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
607,32.35,0,599,210,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
608,32.40,0,592,208,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
609,32.46,0,581,207,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
610,32.51,0,571,207,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
611,32.56,0,545,206,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
612,32.62,0,528,202,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
613,32.67,0,516,201,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
614,32.72,0,508,200,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
615,32.78,0,502,198,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
616,32.83,0,500,197,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
617,32.88,0,500,196,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
618,32.94,0,498,196,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
619,32.99,0,497,193,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.87,0,0,0,0,0,0
620,33.04,0,498,193,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
621,33.10,0,502,193,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
622,33.15,0,502,192,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
623,33.20,0,498,191,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
624,33.26,0,492,190,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
625,33.31,0,498,188,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
626,33.36,0,502,187,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
627,33.42,0,497,187,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
628,33.47,0,499,184,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
629,33.52,0,510,182,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
630,33.58,0,505,180,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
631,33.63,0,510,180,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
632,33.68,0,518,179,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
633,33.74,0,521,178,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.84,0,0,0,0,0,0
634,33.79,0,518,178,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.89,0,0,0,0,0,0
635,33.84,0,523,178,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
636,33.90,0,524,178,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
637,33.95,0,514,174,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
638,34.00,0,510,173,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
639,34.06,0,505,172,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
640,34.11,0,502,171,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
641,34.16,0,503,170,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
642,34.22,0,499,170,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
643,34.27,0,492,169,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
644,34.32,0,495,169,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
645,34.38,0,482,166,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
646,34.43,0,480,165,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
647,34.48,0,476,163,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
648,34.54,0,472,162,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
649,34.59,0,467,162,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
650,34.64,0,467,161,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
651,34.70,0,468,160,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
652,34.75,0,466,159,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
653,34.80,0,457,158,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
654,34.86,0,455,158,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
655,34.91,0,446,157,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
656,34.96,0,445,156,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
657,35.02,0,442,154,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
658,35.07,0,437,154,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
659,35.12,0,421,151,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
660,35.18,0,416,151,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
661,35.23,0,404,149,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
662,35.28,0,391,146,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
663,35.34,0,375,144,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
664,35.39,0,372,143,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.89,0,0,0,0,0,0
665,35.44,0,366,143,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
666,35.50,0,364,143,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
667,35.55,0,360,141,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
668,35.60,0,362,141,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
669,35.66,0,351,139,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
670,35.71,0,344,137,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
671,35.76,0,354,137,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
672,35.82,0,345,135,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
673,35.87,0,344,134,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
674,35.92,0,346,133,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.89,0,0,0,0,0,0
675,35.98,0,354,133,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
676,36.03,0,346,133,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
677,36.08,0,350,132,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
678,36.14,0,359,132,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
679,36.19,0,353,131,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
680,36.24,0,361,130,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
681,36.30,0,362,129,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
682,36.35,0,354,126,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
683,36.40,0,356,124,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
684,36.46,0,353,122,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
685,36.51,0,351,120,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
686,36.56,0,352,119,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
687,36.62,0,348,118,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
688,36.67,0,343,117,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
689,36.72,0,339,115,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
690,36.78,0,333,113,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
691,36.83,0,332,113,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
692,36.88,0,325,112,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.87,0,0,0,0,0,0
693,36.94,0,322,112,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
694,36.99,0,322,112,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
695,37.04,0,321,111,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
696,37.10,0,321,110,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
697,37.15,0,308,107,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
698,37.20,0,305,106,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
699,37.26,0,304,106,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
700,37.31,0,300,105,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
701,37.36,0,299,105,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
702,37.42,0,294,103,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
703,37.47,0,295,102,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
704,37.52,0,290,101,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
705,37.58,0,285,100,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
706,37.63,0,280,99,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
707,37.68,0,284,99,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
708,37.74,0,271,98,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
709,37.79,0,268,97,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
710,37.84,0,262,94,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.84,0,0,0,0,0,0
711,37.90,0,252,94,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.89,0,0,0,0,0,0
712,37.95,0,247,94,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
713,38.00,0,247,94,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
714,38.06,0,233,88,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.87,0,0,0,0,0,0
715,38.11,0,228,88,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
716,38.16,0,228,88,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
717,38.22,0,220,86,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
718,38.27,0,213,84,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
719,38.32,0,213,82,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
720,38.38,0,208,82,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
721,38.43,0,210,80,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
722,38.48,0,204,80,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
723,38.54,0,206,78,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
724,38.59,0,202,77,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
725,38.64,0,198,77,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
726,38.70,0,202,76,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
727,38.75,0,193,72,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
728,38.80,0,195,71,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
729,38.86,0,191,69,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.92,0,0,0,0,0,0
730,38.91,0,192,69,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.97,0,0,0,0,0,0
731,38.96,0,185,68,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
732,39.02,0,183,67,3,0.00,0.00,0.00,0.00,0.00,0,0.00,11.95,0,0,0,0,0,0
733,39.07,0,189,67,3,0.00,0.00,0.00,0.00,0.00,0,0.00,12.00,0,0,0,0,0,0
